Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-03 19:38:02;18.00005;25;18;18;-0.04218872;-0.0413704;-0.1108093;44.89532;;;0;0;0;0;0;0;18.59587;34.65625;0;0;0;0;0;
2018-02-03 19:39:02;17.99709;25;18;18;-0.0273505;-0.02214108;-0.08953036;45.6457;;;0;0;0;0;0;0;18.59106;34.5625;0;0;0;0;0;
2018-02-03 19:40:02;18.00233;25;18;18;-0.06848867;-0.05593882;-0.1383571;43.59192;;;0;0;0;0;0;0;18.59038;34.65625;0;0;0;0;0;
2018-02-03 19:41:02;17.99562;25;18;18;-0.02534349;-0.02243529;-0.08505214;45.75455;;;0;0;0;0;0;0;18.58736;34.625;0;0;0;0;0;
2018-02-03 19:42:02;17.99803;25;18;18;0.003748108;0.003630162;-0.05975767;47.17932;;;0;0;0;0;0;0;18.58777;34.65625;0;0;0;0;0;
2018-02-03 19:43:02;18.00243;25;18;18;-0.003442597;-0.003343201;-0.06171023;46.79268;;;0;0;0;0;0;0;18.58873;34.65625;0;0;0;0;0;
2018-02-03 19:44:02;18.00145;25;18;18;0.005381752;4.959107E-06;-0.05685982;47.23762;;;0;0;0;0;0;0;18.59615;34.53125;0;0;0;0;0;
2018-02-03 19:45:02;18.00169;25;18;18;-0.01249201;0.005766964;-0.05468452;46.34903;;;0;0;0;0;0;0;18.59244;34.5625;0;0;0;0;0;
2018-02-03 19:46:02;17.99846;25;18;18;0.001570154;0.0008698464;-0.0593838;47.06821;;;0;0;0;0;0;0;18.59052;34.53125;0;0;0;0;0;
2018-02-03 19:47:02;18.00395;25;18;18;-0.0147155;-0.01032782;-0.07305865;46.22383;;;0;0;0;0;0;0;18.5901;34.625;0;0;0;0;0;
2018-02-03 19:48:02;18.0027;25;18;18;-0.008030009;-0.00338316;-0.06365006;46.56332;;;0;0;0;0;0;0;18.59628;34.5625;0;0;0;0;0;
2018-02-03 19:49:02;18.0023;25;18;18;-0.01405365;-0.01402779;-0.07223565;46.26765;;;0;0;0;0;0;0;18.59436;34.5625;0;0;0;0;0;
